date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count
2017-12-05,-0.0009384570480314,0.7176604826111807,0.0402229418978095,0.7333164423549052,0.1173439654987305,0.1173439654987305,4
2017-12-06,-0.0073553654573627,0.6938003758150415,0.1787938796915114,0.5626543649921567,0.2454428686294704,0.2454428686294704,4
2017-12-07,0.0121323342918719,0.7125429406175008,0.3914129517972469,0.7412695551960344,0.2877013720665127,0.2877013720665127,5
2017-12-08,0.0096857156462463,0.7677139899192126,-0.2474428862333297,0.4418197231151531,0.1525755403190851,0.1525755403190851,2
2017-12-11,0.0054983510599599,0.7862717961420574,0.2038346994668245,,0.187512711584568,0.187512711584568,1
2017-12-12,-0.0079854534576269,0.7697076981299912,0.4780588949099183,0.4688183809765538,0.2048419002071023,0.2048419002071023,5
2017-12-13,-0.0046199820794001,0.7859382362986455,0.6284058469658097,0.2690833844904338,0.3800116468469302,0.3800116468469302,6
2017-12-14,0.0057862005380184,0.7730519693943322,0.20605861954391,0.8261752360472541,0.4360421248028675,0.4360421248028675,4
2017-12-15,0.0078843267217833,0.7591902617575317,0.5305682284136614,0.4301553665242418,0.4093852578600248,0.4093852578600248,3
2017-12-18,0.0053566386167099,0.7617590775876976,-0.4284971114248037,0.6612283745148664,0.0957532337928811,0.0957532337928811,2
2017-12-19,0.0071408679743189,0.7462970132265004,0.0028442814946174,0.9176672838947436,0.0551103661830226,0.0551103661830226,2
2017-12-20,-0.0018175387542658,0.7440697403285351,0.4500411208719015,0.8242623206062291,0.0390049446746706,0.0390049446746706,4
2017-12-21,-0.0003735201388922,0.7208480995661839,0.0894181065261364,0.6394673411314272,0.0664519600570201,0.0664519600570201,5
2017-12-22,0.0050350692095142,0.6957508705892564,0.2235899938137403,0.5765809393432212,0.0674792782563184,0.0674792782563184,14
2017-12-26,0.0036623979675021,0.683689816187803,-0.1607701947602133,0.6239193632753959,-0.1181783603127336,-0.1181783603127336,6
2017-12-27,-0.0038768496273459,0.6659250104165747,0.150660030277712,0.7794779201915695,-0.1327643530199393,-0.1327643530199393,7
2017-12-28,-0.0012256021006669,0.6583595129093752,0.3639098916202783,0.2847316651955864,-0.1246045264233613,-0.1246045264233613,5
2017-12-29,0.0050265048012466,0.6391944779416633,0.3636709004640579,0.9304356766228368,0.1172900122772192,0.1172900122772192,3
2018-01-02,-0.0084395122885362,0.631773935928085,0.1205527625977993,0.6554045157198392,0.2006130919232964,0.2006130919232964,5
2018-01-03,9.5760673203421e-05,0.6710925261773895,0.1640247140700618,0.4374057547724103,0.1606838546444972,0.1606838546444972,6
2018-01-04,0.0058812093687898,0.648638458169989,-0.1138676156600316,0.5625333787766786,0.095373038581262,0.095373038581262,6
2018-01-05,0.005132056867763,0.6460682839047314,0.2389018721878528,0.104971135830407,0.0919908534797529,0.0919908534797529,2
2018-01-08,0.006113570815585,0.6387087751845243,-0.2053958907723427,0.3843756902562348,-0.074554713020722,-0.074554713020722,5
2018-01-09,0.0012605846162125,0.6387948437243375,0.0094284573569893,,-0.0498954984173178,-0.0498954984173178,1
2018-01-10,-0.0004513385294137,0.6183491265396895,0.1610484862079223,0.598850191611092,-0.0654661756133039,-0.0654661756133039,3
2018-01-11,0.0017854294613236,0.6001569960117531,-0.3214146276004612,0.7889086307298694,-0.1678164460820456,-0.1678164460820456,4
2018-01-12,0.0028172876803263,0.5829518650865161,-0.5177645720541477,0.5243196130365497,-0.1748196293724079,-0.1748196293724079,3
2018-01-15,0.0056295129008365,0.5695072598487713,0.2219352841909442,0.6230725329789008,-0.315606669009264,-0.315606669009264,7
2018-01-16,-0.0038335658715686,0.5727271742802058,-0.4620186714455485,0.6599258617230407,-0.3437274777782814,-0.3437274777782814,2
2018-01-17,0.0081995535364297,0.5733734760101051,0.3119110190309584,0.5880197752351847,-0.1777923595612602,-0.1777923595612602,4
2018-01-18,0.0026336022006909,0.6005616435498169,0.0367659106850624,0.8990491242992987,-0.1592716693212943,-0.1592716693212943,2
2018-01-19,0.0071574797298409,0.5852479566731514,0.0951343254807094,0.4153462051191675,0.0407455735884252,0.0407455735884252,6
2018-01-22,0.0065413824387291,0.6000371479778993,-0.179099906856815,0.6774017935970885,0.1539137134328485,0.1539137134328485,3
2018-01-23,0.0106577453981743,0.6075247819722908,0.0303467710812886,0.5908787317945167,0.0976008638429145,0.0976008638429145,3
2018-01-24,0.000207472782716,0.6600852606818517,0.3017049020466705,0.5972028280105921,0.1505886621152361,0.1505886621152361,6
2018-01-25,-0.001475886471805,0.6382557170138559,0.1280371725442819,0.4899014170756073,0.1571692315279506,0.1571692315279506,8
2018-01-30,-0.0072813500350772,0.6183404771444359,-0.897035226225853,0.0361817418208744,-0.2931609024254915,-0.2931609024254915,2
2018-01-31,-0.0019884815852113,0.6458803917251901,0.1003333972766995,0.7467694395654194,-0.3334352033794857,-0.3334352033794857,3
2018-02-01,-0.0009798141281276,0.6301661076665641,0.1441165544092655,,-0.330219327006489,-0.330219327006489,1
2018-02-05,-0.0087786206983058,0.9410077599304498,-0.2140521742403507,0.251894172558099,0.0868317969143391,0.0868317969143391,2
2018-02-06,-0.0159040816546759,0.9463674262100142,-0.2147596770276626,0.6707917328403535,0.0238131820534666,0.0238131820534666,6
2018-02-07,-0.0020548141539544,1.036054214108795,0.0313774373382329,0.7975299030164162,0.0012653586392601,0.0012653586392601,5
2018-02-08,0.0095138511458138,0.9952259459011012,0.48543631285429,0.5168385056467941,0.0187410040696462,0.0187410040696462,7
2018-02-09,-0.0115920444485001,0.98890161154043,-0.4391772138575713,0.414799409047286,-0.0702350629866122,-0.0702350629866122,6
2018-02-12,0.0080782545170889,1.0172321450263755,0.163961468078196,0.6134394518939638,-0.0364177314502497,-0.0364177314502497,10
