date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count,regime,predicted_regime
1270080000000000000,0.0078561074211529,-0.659889508097814,-1.3257901853930907,-0.054874012260514936,-0.4849045552143613,-0.4849045552143613,1.242021208349636,1.2514137466047982e-05,0
1270425600000000000,0.0146171349884928,-0.6573474074438536,0.04747787484654406,-0.5144832233434488,-1.2073695081689984,-1.2073695081689984,0.47137024813913786,1.2420327705423303e-05,0
1270512000000000000,-0.0004471423471397,-0.5479853225442903,-0.3962087526912828,0.10254075280130091,-0.9094033975863912,-0.9094033975863912,1.4346839484022607,1.1422448452173073e-05,0
1270598400000000000,0.0016106854412794,-0.5921280615101155,-0.6190434478506732,-0.544614945882252,-1.0849073601530765,-1.0849073601530765,0.08604476803388877,1.1494892780667452e-05,0
1270684800000000000,-0.0131473097105394,-0.6341350119082999,-1.0125885627818503,-0.29538248250976606,-0.9295872889671727,-0.9295872889671727,1.8200094285075097,1.19216579093579e-05,0
1270771200000000000,0.0107442865987615,-0.5284881533850773,-0.7142409593744627,0.1521487451212555,-0.8528286642450271,-0.8528286642450271,1.242021208349636,1.1451939293600735e-05,0
1271030400000000000,-0.0041209061368251,-0.503493479456526,-0.2808178160557586,0.5466629134435113,-0.6712327471678786,-0.6712327471678786,1.627346688454885,1.1581971774011754e-05,0
1271116800000000000,-0.0031418105563994,-0.5343429729510761,1.1225606623878868,-1.1672722941143254,0.013163571170994558,0.013163571170994558,0.6640329881917624,1.1378210837875877e-05,0
1271289600000000000,-0.0093144378288005,-0.5692153961887364,-0.4416542728737903,0.522832886278648,0.5228308863121814,0.5228308863121814,-0.2992807120713603,1.1337883761193865e-05,0
1271376000000000000,-0.0020880400510003,-0.5385143944529106,-0.5671945483318823,0.40281154576936373,0.42107282535454155,0.42107282535454155,1.627346688454885,1.134671222823333e-05,0
1271635200000000000,-0.0112649360952642,-0.5783267110502683,0.5510734778929174,-0.28313362668517844,-1.0525502006340182,-1.0525502006340182,0.47137024813913786,1.1375530866476553e-05,0
1271721600000000000,0.0050701333602508,-0.5159960960146939,-0.5236388380326156,0.8434666942581579,-1.0788293636517006,-1.0788293636517006,2.7833231287706326,1.1465316075218366e-05,0
1271808000000000000,0.0028257402454029,-0.5495423134683218,-1.1420684380274917,0.8705043929817022,-1.2630982517363476,-1.2630982517363476,0.856695728244387,1.134151344267241e-05,0
1271894400000000000,0.0046508765504513,-0.5914243983111322,-0.6854722960812384,0.9130267959870138,-0.9536326749177562,-0.9536326749177562,0.47137024813913786,1.1474258328771467e-05,0
1271980800000000000,0.0065730909918724,-0.622261107837098,-0.6110937807412692,0.8589085767658988,-0.7619869407050897,-0.7619869407050897,2.3979976486653833,1.1808326337246394e-05,0
1272240000000000000,0.0034536355429986,-0.6362290534257548,-1.277142845806678,1.0318547642002254,-2.036364629104988,-2.036364629104988,-0.4919434521239849,1.2100445099027279e-05,0
1272326400000000000,-0.0026526894562823,-0.6702395217210568,-1.5224827731003876,0.32543352566754585,-2.3046582369381503,-2.3046582369381503,-0.10661797201873578,1.2860470093557828e-05,0
1272412800000000000,-0.0176556591711249,-0.6984675628758401,-0.18969954842399672,0.4178263530333871,-2.1695854009192765,-2.1695854009192765,1.627346688454885,1.3574300617057224e-05,0
1272499200000000000,0.0073928102175396,-0.4778299103089151,-0.8994192593292014,0.7282933022638266,-1.7714978342037357,-1.7714978342037357,1.242021208349636,1.2112727908372457e-05,0
1272585600000000000,0.0045290161353799,-0.49634684189792144,-0.6089442194993926,2.01548010277237,-1.4307857377215372,-1.4307857377215372,0.6640329881917624,1.1767315111580532e-05,0
1272844800000000000,-0.0105231549841106,-0.5343705050030474,0.7319169257114515,1.1155242347595145,-1.0398314836177047,-1.0398314836177047,-0.10661797201873578,1.2042296013900492e-05,0
1272931200000000000,-0.0143186729823531,-0.49001449304030964,-0.3891629928296341,1.2825630474600724,-0.8762749948791334,-0.8762749948791334,0.856695728244387,1.9323052522452124e-05,0
